;planificacion_slug;convocatoria_slug;adjudicacion_slug;precalificacion_slug;convenio_slug;nro_licitacion;nombre_licitacion;tipo_procedimiento;categoria;convocante;_etapa_licitacion;etapa_licitacion;fecha_entrega_oferta;tipo_licitacion;fecha_estimada;fecha_publicacion_convocatoria;geo
3019;425579-contratacion-servicios-provision-polizas-seguros-equipos-transporte-edificios-equipo-1;;;;;425579;CONTRATACIÓN DE SERVICIOS DE PROVISIÓN DE PÓLIZAS DE SEGUROS PARA EQUIPOS DE TRANSPORTE, EDIFICIOS Y EQUIPOS - CÓD. 02;CD - Contratación Directa;6 - Seguros;Facultad de Ciencias Agrarias / Universidad Nacional de Asunción / Universidades Nacionales;PLAN;Planificada;;tradicional;2023-07-31 00:00:00;;
3020;425581-adquisicion-cubiertas-vehiculos-diben-1;425581-adquisicion-cubiertas-vehiculos-diben-1;425581-adquisicion-cubiertas-vehiculos-diben-1;;;425581;ADQUISICIÓN DE CUBIERTAS PARA VEHICULOS DE LA DIBEN;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Dirección de Beneficencia / Entes Autónomos y Autárquicos;ADJ;Adjudicada;2023-05-09 09:15:00;tradicional;2023-06-30 00:00:00;2023-04-11 16:00:48;
3021;425582-adquisicion-tinta-toner-programa-ampliado-inmunizaciones-1;425582-adquisicion-tinta-toner-programa-ampliado-inmunizaciones-1;425582-adquisicion-tinta-toner-programa-ampliado-inmunizaciones-1;;;425582;"""ADQUISICION DE TINTA Y TONER PARA EL PROGRAMA AMPLIADO DE INMUNIZACIONES""";CD - Contratación Directa;11 - Utiles de oficina, Productos de papel y cartón e impresos;Programa Ampliado de Inmunizaciones  / Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;ADJ;Adjudicada;2023-05-25 09:30:00;tradicional;2023-03-31 00:00:00;2023-05-18 19:24:09;
3022;425584-construccion-edificio-1;;;;;425584;CONSTRUCCION DE EDIFICIO;LPN - Licitación Pública Nacional;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Caja de Jubilaciones y Pensiones de Empleados de Bancarios / Entidades Públicas de Seguridad Social;PLAN;Planificada;;tradicional;2023-05-31 00:00:00;;
3023;425585-adquisicion-toners-impresoras-lexmark-cod-05-1;425585-adquisicion-tintas-toners-llamado-plurianual-contrato-abierto-cod-05-1;425585-adquisicion-tintas-toners-llamado-plurianual-contrato-abierto-cod-05-1;;;425585;ADQUISICIÓN DE TINTAS Y TONERS - LLAMADO PLURIANUAL - CONTRATO ABIERTO - CÓD. 05;CD - Contratación Directa;11 - Utiles de oficina, Productos de papel y cartón e impresos;Facultad de Ciencias Agrarias / Universidad Nacional de Asunción / Universidades Nacionales;ADJ;Adjudicada;2023-05-17 09:45:00;tradicional;2023-05-31 00:00:00;2023-05-08 09:42:55;
3024;425586-adquisicion-materiales-electricos-materiales-construccion-productos-metalicos-no-met-1;;;;;425586;ADQUISICIÓN DE MATERIALES ELÉCTRICOS Y MATERIALES DE CONSTRUCCIÓN, PRODUCTOS METÁLICOS Y NO METÁLICOS - CÓD. 06;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Facultad de Ciencias Agrarias / Universidad Nacional de Asunción / Universidades Nacionales;PLAN;Planificada;;tradicional;2023-06-30 00:00:00;;
3025;425587-adquisicion-equipo-transporte-ad-referendum-reprogramacion-presupuestaria-1;;;;;425587;ADQUISICIÓN DE EQUIPO DE TRANSPORTE - AD REFERENDUM A REPROGRAMACIÓN PRESUPUESTARIA;CD - Contratación Directa;22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte;Dirección de Beneficencia / Entes Autónomos y Autárquicos;PLAN;Planificada;;tradicional;2023-11-30 00:00:00;;
3026;425588-adquisicion-repuestos-informaticos-acondicionadores-aire-cod-07-1;;;;;425588;ADQUISICIÓN DE REPUESTOS INFORMÁTICOS Y DE ACONDICIONADORES DE AIRE - CÓD. 07;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Facultad de Ciencias Agrarias / Universidad Nacional de Asunción / Universidades Nacionales;PLAN;Planificada;;tradicional;2023-06-30 00:00:00;;
3027;425589-construccion-puentes-tubo-h-a-1;;;;;425589;CONSTRUCCION DE PUENTES DE TUBO DE H° A°;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Iturbe / Municipalidades;PLAN;Planificada;;tradicional;2023-04-30 00:00:00;;
3028;425591-adquisicion-repuestos-equipos-transporte-cubiertas-cod-08-1;;;;;425591;ADQUISICIÓN DE REPUESTOS PARA EQUIPOS DE TRANSPORTE Y CUBIERTAS - CÓD. 08;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Facultad de Ciencias Agrarias / Universidad Nacional de Asunción / Universidades Nacionales;PLAN;Planificada;;tradicional;2023-07-31 00:00:00;;
3029;425592-adquisicion-redes-switches-piso-1;;;;;425592;ADQUISICIÓN DE REDES (SWITCHES DE PISO);CO - Concurso de Ofertas;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Caja de Jubilaciones y Pensiones de Empleados de Bancarios / Entidades Públicas de Seguridad Social;CAN;Anulada o Cancelada;;tradicional;2023-03-31 00:00:00;;
3030;425594-reparacion-cordones-empedrados-casco-urbano-iturbe-1;;;;;425594;REPARACION DE CORDONES Y EMPEDRADOS CASCO URBANO ITURBE;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Iturbe / Municipalidades;PLAN;Planificada;;tradicional;2023-06-30 00:00:00;;
3031;425595-adquisicion-compuestos-quimicos-cod-09-1;;;;;425595;ADQUISICIÓN DE COMPUESTOS QUÍMICOS - CÓD. 09;CD - Contratación Directa;16 - Productos quimicos;Facultad de Ciencias Agrarias / Universidad Nacional de Asunción / Universidades Nacionales;PLAN;Planificada;;tradicional;2023-09-30 00:00:00;;
3032;425596-recarga-extintores-cod-10-1;;;;;425596;RECARGA DE EXTINTORES - CÓD. 10;CD - Contratación Directa;16 - Productos quimicos;Facultad de Ciencias Agrarias / Universidad Nacional de Asunción / Universidades Nacionales;PLAN;Planificada;;tradicional;2023-10-31 00:00:00;;
3033;425597-servicio-jardineria-1;;;;;425597;SERVICIO DE JARDINERIA;CO - Concurso de Ofertas;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Dirección Nacional de Aduanas / Entes Autónomos y Autárquicos;PLAN;Planificada;;tradicional;2023-06-30 00:00:00;;
3034;425598-adquisicion-pinturas-colorantes-cod-11-1;425598-adquisicion-pinturas-colorantes-llamado-plurianual-contrato-abierto-cod-11-1;;;;425598;ADQUISICIÓN DE PINTURAS Y COLORANTES - LLAMADO PLURIANUAL - CONTRATO ABIERTO - CÓD. 11.;CD - Contratación Directa;16 - Productos quimicos;Facultad de Ciencias Agrarias / Universidad Nacional de Asunción / Universidades Nacionales;EVAL;En Evaluacion (Cerrada);2023-06-07 09:45:00;tradicional;2023-05-31 00:00:00;2023-05-30 14:03:34;
3035;425599-crecimiento-cluster-produccion-vmware-1;425599-crecimiento-cluster-hyperconvergente-switches-backup-1;425599-crecimiento-cluster-hyperconvergente-switches-backup-1;;;425599;CRECIMIENTO CLUSTER HYPERCONVERGENTE, SWITCHES Y BACKUP;LPN - Licitación Pública Nacional;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Caja de Jubilaciones y Pensiones de Empleados de Bancarios / Entidades Públicas de Seguridad Social;ADJ;Adjudicada;2023-05-18 10:00:00;tradicional;2023-03-31 00:00:00;2023-04-21 14:23:50;
3036;425600-adquisicion-plastico-invernadero-cod-12-1;;;;;425600;ADQUISICIÓN DE PLÁSTICO PARA INVERNADERO - CÓD. 12;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Facultad de Ciencias Agrarias / Universidad Nacional de Asunción / Universidades Nacionales;PLAN;Planificada;;tradicional;2023-06-30 00:00:00;;
3037;425601-mantenimiento-reparaciones-acondicionadores-aire-1;425601-mantenimiento-reparaciones-acondicionadores-aire-1;425601-mantenimiento-reparaciones-acondicionadores-aire-1;;;425601;Mantenimiento y Reparaciones de Acondicionadores de Aire;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Facultad Politecnica / Universidad Nacional del Este / Universidades Nacionales;ADJ;Adjudicada;2023-05-08 08:00:00;tradicional;2023-04-30 00:00:00;2023-04-28 16:51:04;
3038;425602-adquisicion-equipos-computacion-1;;;;;425602;ADQUISICIÓN DE EQUIPOS DE COMPUTACION;CD - Contratación Directa;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Dirección de Beneficencia / Entes Autónomos y Autárquicos;PLAN;Planificada;;tradicional;2023-11-30 00:00:00;;
3039;425603-construccion-aulas-tipo-mec-1;;;;;425603;CONSTRUCCION DE AULAS TIPO MEC;CO - Concurso de Ofertas;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Iturbe / Municipalidades;PLAN;Planificada;;tradicional;2023-06-30 00:00:00;;
3040;425604-adquisicion-cubiertas-1;425604-adquisicion-cubiertas-1;;;;425604;Adquisición de Cubiertas ;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Municipalidad de Eusebio Ayala / Municipalidades;EVAL;En Evaluacion (Cerrada);2023-06-07 10:00:00;tradicional;2023-03-31 00:00:00;2023-06-01 14:38:47;
3041;425605-servicio-jaedineria-1;425605-servicio-jardineria-1;425605-servicio-jardineria-1;;;425605;Servicio de Jardinería;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Centro Cultural de la Republica - El Cabildo / Congreso Nacional / Poder Legislativo;ADJ;Adjudicada;2023-03-15 09:00:00;tradicional;2023-03-31 00:00:00;2023-03-02 15:31:38;
3042;425606-construcciones-uso-institucional-filial-boqueron-cod-13-1;425606-construcciones-uso-institucional-filial-boqueron-cod-13-1;425606-construcciones-uso-institucional-filial-boqueron-cod-13-1;;;425606;CONSTRUCCIONES DE USO INSTITUCIONAL PARA LA FILIAL BOQUERÓN - CÓD. 13;LPN - Licitación Pública Nacional;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Facultad de Ciencias Agrarias / Universidad Nacional de Asunción / Universidades Nacionales;ADJ;Adjudicada;2023-05-03 08:00:00;tradicional;2023-03-31 00:00:00;2023-04-13 12:56:18;
3043;425607-mantenimiento-reparaciones-mobiliarios-1;;;;;425607;Servicio de Mantenimiento y Reparaciones de Mobiliarios;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Facultad Politecnica / Universidad Nacional del Este / Universidades Nacionales;PLAN;Planificada;;tradicional;2023-05-31 00:00:00;;
3044;425608-adquisicion-implementos-agricolas-filial-boqueron-cod-14-1;;;;;425608;ADQUISICIÓN DE IMPLEMENTOS AGRÍCOLAS PARA LA FILIAL BOQUERÓN - CÓD. 14;CO - Concurso de Ofertas;22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte;Facultad de Ciencias Agrarias / Universidad Nacional de Asunción / Universidades Nacionales;PLAN;Planificada;;tradicional;2023-07-31 00:00:00;;
3045;425609-provision-almuerzo-escolar-ano-lectivo-2023-1;;;;;425609;PROVISION DE ALMUERZO ESCOLAR AÑO LECTIVO 2023;CD - Contratación Directa;9 - Servicios de ceremonial, gastronomico y funerarios;Municipalidad de Iturbe / Municipalidades;PLAN;Planificada;;tradicional;2023-06-30 00:00:00;;
3046;425611-adquisicion-equipos-educativos-computacion-casa-matriz-filiales-cod-15-1;;;;;425611;ADQUISICIÓN DE EQUIPOS EDUCATIVOS Y DE COMPUTACIÓN PARA CASA MATRIZ Y FILIALES - CÓD. 15;CO - Concurso de Ofertas;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Facultad de Ciencias Agrarias / Universidad Nacional de Asunción / Universidades Nacionales;PLAN;Planificada;;tradicional;2023-07-31 00:00:00;;
3047;425612-contratacion-servicio-estudios-especializados-plurianual-2023-2024-1;;;;;425612;CONTRATACION DE SERVICIO DE ESTUDIOS ESPECIALIZADOS - PLURIANUAL 2023 - 2024;LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Dirección de Beneficencia / Entes Autónomos y Autárquicos;PLAN;Planificada;;tradicional;2023-06-30 00:00:00;;
3048;425613-servicio-mantenimiento-reparacion-aire-acondicionado-1;425613-servicio-mantenimiento-reparacion-aire-acondicionado-1;;;;425613;Servicio de Mantenimiento y Reparación de Aire Acondicionado.;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Jurado de Enjuiciamiento de Magistrados / Poder Judicial;EVAL;En Evaluacion (Cerrada);2023-05-30 09:00:00;tradicional;2023-04-30 00:00:00;2023-05-24 15:07:54;
3049;425614-adquisicion-equipos-laboratorio-casa-matriz-filiales-cod-16-1;;;;;425614;ADQUISICIÓN DE EQUIPOS DE LABORATORIO PARA CASA MATRIZ Y FILIALES - CÓD. 16;CD - Contratación Directa;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Facultad de Ciencias Agrarias / Universidad Nacional de Asunción / Universidades Nacionales;PLAN;Planificada;;tradicional;2023-08-31 00:00:00;;
3050;425615-adquisicion-muebles-acondicionadores-aire-enseres-casa-matriz-filiales-cod-17-1;;;;;425615;ADQUISICIÓN DE MUEBLES, ACONDICIONADORES DE AIRE Y ENSERES PARA CASA MATRIZ Y FILIALES - CÓD. 17;CO - Concurso de Ofertas;23 - Muebles y Enseres;Facultad de Ciencias Agrarias / Universidad Nacional de Asunción / Universidades Nacionales;PLAN;Planificada;;tradicional;2023-05-31 00:00:00;;
3051;425616-construccion-bano-sexados-tipo-mec-1;;;;;425616;CONSTRUCCION DE BAÑO SEXADOS TIPO MEC;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Iturbe / Municipalidades;PLAN;Planificada;;tradicional;2023-10-31 00:00:00;;
3052;425617-adquisicion-equipos-oficina-cod-18-1;;;;;425617;ADQUISICIÓN DE EQUIPOS DE OFICINA - CÓD. 18;CD - Contratación Directa;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Facultad de Ciencias Agrarias / Universidad Nacional de Asunción / Universidades Nacionales;PLAN;Planificada;;tradicional;2023-07-31 00:00:00;;
3053;425618-remodelacion-oficinas-municipales-1;;;;;425618;Remodelación de Oficinas Municipales ;CO - Concurso de Ofertas;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Eusebio Ayala / Municipalidades;PLAN;Planificada;;tradicional;2023-03-31 00:00:00;;
3054;425619-alquiler-equipos-examenes-psicotecnicos-examenes-vista-oido-1;;;;;425619;ALQUILER DE EQUIPOS PARA EXAMENES PSICOTECNICOS Y EXAMENES DE VISTA Y OIDO;CD - Contratación Directa;3 - Adquisición y Locación de inmuebles. Alquiler de muebles;Municipalidad de Asunción / Municipalidades;PLAN;Planificada;;tradicional;2023-09-30 00:00:00;;
3055;425620-servicio-mantenimiento-reparacion-ascensores-1;;;;;425620;Servicio de Mantenimiento y Reparación de Ascensores;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Jurado de Enjuiciamiento de Magistrados / Poder Judicial;PLAN;Planificada;;tradicional;2023-09-30 00:00:00;;
3056;425621-servicio-consultoria-mejoramiento-transporte-movilidad-urbana-1;;;;;425621;SERVICIO DE CONSULTORIA PARA MEJORAMIENTO DEL TRANSPORTE Y MOVILIDAD URBANA;LPN - Licitación Pública Nacional;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Municipalidad de Asunción / Municipalidades;PLAN;Planificada;;tradicional;2023-09-30 00:00:00;;
3057;425622-mantenimiento-reparaciones-generador-25kva-desmalezadoras-1;;;;;425622;Mantenimiento y Reparaciones del Generador de 25Kva y Desmalezadoras;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Facultad Politecnica / Universidad Nacional del Este / Universidades Nacionales;PLAN;Planificada;;tradicional;2023-05-31 00:00:00;;
3058;425623-servicio-fumigacion-desinfeccion-1;;;;;425623;Servicio de Fumigación y Desinfección.;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Jurado de Enjuiciamiento de Magistrados / Poder Judicial;PLAN;Planificada;;tradicional;2023-05-31 00:00:00;;
3059;425624-adquisicion-token-certificado-firma-digital-hard-token-seguridad-1;;;;;425624;Adquisición de Token y Certificado para firma digital y Hard token de Seguridad  ;CD - Contratación Directa;11 - Utiles de oficina, Productos de papel y cartón e impresos;Agencia Financiera de Desarrollo / Entidades Financieras Oficiales;PLAN;Planificada;;tradicional;2023-07-31 00:00:00;;
3060;425625-servicio-mantenimiento-reparacion-vehiculos-1;425625-servicio-mantenimiento-reparacion-vehiculos-1;425625-servicio-mantenimiento-reparacion-vehiculos-1;;;425625;Servicio de Mantenimiento y Reparación de Vehículos.;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Jurado de Enjuiciamiento de Magistrados / Poder Judicial;ADJ;Adjudicada;2023-05-26 10:00:00;tradicional;2023-03-31 00:00:00;2023-05-10 12:04:18;
3061;425626-seguros-varios-1;;;;;425626;Seguros Varios.;CD - Contratación Directa;6 - Seguros;Jurado de Enjuiciamiento de Magistrados / Poder Judicial;PLAN;Planificada;;tradicional;2023-08-31 00:00:00;;
3062;425628-construccion-taller-camiones-boggiani-1;;;;;425628;Construcción de Taller para Camiones - Boggiani;LPN - Licitación Pública Nacional;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Administración Nacional de Electricidad / Empresas Públicas;PLAN;Planificada;;tradicional;2023-07-31 00:00:00;;
3063;425629-provision-almuerzo-escolar-modalidad-alimentos-preparados-escuelas-1;;;;;425629;Provisión de Almuerzo Escolar, bajo la modalidad de alimentos preparados en las escuelas  (Plurianual 2023 - 2024);CO - Concurso de Ofertas;9 - Servicios de ceremonial, gastronomico y funerarios;Municipalidad de Eusebio Ayala / Municipalidades;PLAN;Planificada;;tradicional;2023-04-30 00:00:00;;
3064;425630-servicio-cerrajeria-1;;;;;425630;SERVICIO DE CERRAJERIA;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Ministerio de Relaciones Exteriores / Poder Ejecutivo;PLAN;Planificada;;tradicional;2023-04-30 00:00:00;;
