;planificacion_slug;convocatoria_slug;adjudicacion_slug;precalificacion_slug;convenio_slug;nro_licitacion;nombre_licitacion;tipo_procedimiento;categoria;convocante;_etapa_licitacion;etapa_licitacion;fecha_entrega_oferta;tipo_licitacion;fecha_estimada;fecha_publicacion_convocatoria;geo
417;422087-consultoria-auditoria-financiera-gestion-periodo-2022-programa-primera-infancia-1;422087-consultoria-auditoria-financiera-gestion-periodo-2022-programa-primera-infancia-1;;;;422087;CONSULTORÍA PARA AUDITORÍA FINANCIERA Y DE GESTIÓN PERIODO 2022 DEL PROGRAMA PRIMERA INFANCIA;CD - Contratación Directa;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Ministerio de Educación y Ciencias / Poder Ejecutivo;CONV;En Convocatoria (Abierta);2023-01-02 10:00:00;tradicional;2022-12-31 00:00:00;2022-12-09 10:02:22;
418;422091-servicio-television-cable-ad-referendum-1;;;;;422091;SERVICIO DE TELEVISION POR CABLE - AD REFERENDUM;CD - Contratación Directa;7 - Servicios Técnicos;Direccion General de Migraciones / Ministerio del Interior / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
419;422096-productos-alimenticios-ayuda-social-1;;;;;422096;Productos Alimenticios - Ayuda Social;CD - Contratación Directa;14 - Productos Alimenticios;Municipalidad de Filadelfia / Municipalidades;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
420;422098-bacheo-mezcla-asfaltica-varios-puntos-ciudad-ita-1;;;;;422098;Bacheo con mezcla asfaltica en varios puntos de la Ciudad de Itá;CO - Concurso de Ofertas;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Itá / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
421;422101-capacitacion-gestion-salud-1;;;;;422101;Capacitacion en gestion de salud;LPN - Licitación Pública Nacional;4 - Capacitaciones y Adiestramientos;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
422;422103-construccion-sala-administrativa-escuela-basica-n-2230-general-elizardo-aquino-ad-re-1;;;;;422103;CONSTRUCCIÓN DE SALA ADMINISTRATIVA en la ESCUELA BÁSICA Nº 2230 GENERAL ELIZARDO AQUINO - AD REFERENDUM PRESUPUESTO 2023. -;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Yatytay / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
423;422104-servicios-limpieza-integral-ad-referendum-ejercicio-fiscal-2023-1;422104-servicios-limpieza-integral-ad-referendum-ejercicio-fiscal-2023-1;;;;422104;SERVICIOS DE LIMPIEZA INTEGRAL - AD REFERENDUM - Ejercicio Fiscal 2023;CO - Concurso de Ofertas;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Gobierno Departamental de Amambay / Gobiernos Departamentales;EVAL;En Evaluacion (Cerrada);2022-12-16 07:30:00;tradicional;2022-12-31 00:00:00;2022-12-02 08:19:31;
424;422105-adquisicion-servicio-esterilizacion-materiales-ineram-ad-referendum-1;;;;;422105;ADQUISICION DE SERVICIO DE ESTERILIZACION DE MATERIALES PARA EL INERAM - AD REFERENDUM;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
425;422110-lpn-sbe-136-22-adquisicion-medicamentos-monoclonales-bevacizumab-rituximab-ips-ad-re-1;;;;;422110;LPN SBE 163/22 ADQUISICION DE MEDICAMENTOS MONOCLONALES BEVACIZUMAB Y RITUXIMAB PARA EL IPS - AD REFERENDUM 2023;LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Instituto de Previsión Social / Entidades Públicas de Seguridad Social;PLAN;Planificada;;tradicional;2023-02-28 00:00:00;;
426;422120-servicios-reparacion-y-o-mantenimiento-motocicletas-direccion-nacional-patrulla-cami-1;;;;;422120;SERVICIOS DE REPARACION Y/O MANTENIMIENTO DE MOTOCICLETAS DE LA DIRECCION NACIONAL DE LA PATRULLA CAMINERA ? AD REFERENDUM AL PGN 2023;CO - Concurso de Ofertas;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Ministerio de Obras Públicas y Comunicaciones / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
427;422123-lpn-sbe-160-22-adquisicion-microdatacenter-ad-referendum-2023-1;;;;;422123;LPN SBE 160/22 ADQUISICIÓN DE MICRODATACENTER - AD REFERENDUM 2023;LPN - Licitación Pública Nacional;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Instituto de Previsión Social / Entidades Públicas de Seguridad Social;PLAN;Planificada;;tradicional;2023-02-28 00:00:00;;
428;422124-adquisicion-agua-mineral-bidones-20-litros-1;422124-adquisicion-agua-mineral-bidones-20-litros-1;;;;422124;ADQUISICIÓN DE AGUA MINERAL EN BIDONES DE 20 LITROS;CD - Contratación Directa;14 - Productos Alimenticios;Caja de Jubilaciones y Pensiones de Empleados de Bancarios / Entidades Públicas de Seguridad Social;EVAL;En Evaluacion (Cerrada);2022-12-19 10:00:00;tradicional;2023-01-31 00:00:00;2022-12-03 14:02:57;
429;422126-servicio-limpieza-edificios-universidad-nacional-concepcion-ad-referendum-ano-2023-1;422126-servicio-limpieza-edificios-universidad-nacional-concepcion-ad-referendum-ano-2023-1;;;;422126;Servicio de Limpieza de Edificios para la Universidad Nacional de Concepción - AD REFERÉNDUM Año 2023;CO - Concurso de Ofertas;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Universidad Nacional de Concepción / Universidades Nacionales;CONV;En Convocatoria (Abierta);2023-01-16 07:45:00;tradicional;2022-12-31 00:00:00;2022-12-23 09:26:12;
430;422128-adquisicion-utiles-oficina-universidad-nacional-concepcion-ad-referendum-ano-2023-1;;;;;422128;Adquisición de Útiles de Oficina para la Universidad Nacional de Concepción - AD REFERÉNDUM Año 2023;CD - Contratación Directa;11 - Utiles de oficina, Productos de papel y cartón e impresos;Universidad Nacional de Concepción / Universidades Nacionales;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
431;422129-servicio-limpieza-edificios-facultad-medicina-u-n-c-ad-referendum-plurianual-anos-20-1;422129-servicio-limpieza-edificios-facultad-medicina-u-n-c-ad-referendum-plurianual-anos-20-1;;;;422129;SERVICIO DE LIMPIEZA DE EDIFICIOS PARA LA FACULTAD DE MEDICINA DE LA U.N.C. - AD REFERÉNDUM PLURIANUAL AÑOS 2023 Y 2024;CO - Concurso de Ofertas;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Universidad Nacional de Concepción / Universidades Nacionales;CONV;En Convocatoria (Abierta);2023-01-16 10:45:00;tradicional;2022-12-31 00:00:00;2022-12-26 14:21:53;
432;422137-lpn-sbe-164-22-adquisicion-insumos-lavanderia-ad-referendum-2023-1;;;;;422137;LPN SBE 164/22 ADQUISICIÓN DE INSUMOS PARA LAVANDERÍA - AD REFERENDUM 2023;LPN - Licitación Pública Nacional;12 - Elementos e insumos de limpieza;Instituto de Previsión Social / Entidades Públicas de Seguridad Social;PLAN;Planificada;;tradicional;2023-02-28 00:00:00;;
433;422138-adquisicion-equipos-circuito-cerrado-facultad-medicina-u-n-c-ad-referendum-ano-2023-1;;;;;422138;Adquisición de Equipos de Circuito Cerrado para la Facultad de Medicina de la U.N.C. - AD REFERÉNDUM Año 2023;CD - Contratación Directa;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Universidad Nacional de Concepción / Universidades Nacionales;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
434;422139-lpn-n-33-2023-adquisicion-carbetocina-programa-nacional-salud-sexual-reproductiva-ms-1;;;;;422139;"LPN Nº 33/2023 - ""ADQUISICIÓN DE CARBETOCINA PARA EL PROGRAMA NACIONAL DE SALUD SEXUAL Y REPRODUCTIVA-MSPBS""";LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
435;422140-adquisicion-insumos-cedula-militar-1;422140-adquisicion-insumos-cedula-militar-1;;;;422140;ADQUISICION DE INSUMOS PARA CEDULA MILITAR;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Comando en Jefe Uoc 1 / Ministerio de Defensa Nacional / Poder Ejecutivo;EVAL;En Evaluacion (Cerrada);2022-12-16 09:00:00;tradicional;2022-12-31 00:00:00;2022-12-03 09:53:49;
436;422143-adquisicion-licencia-uso-servidor-identificacion-biometrica-nube-1;422143-adquisicion-licencia-uso-servidor-identificacion-biometrica-nube-1;;;;422143;Adquisición de Licencia de uso de servidor de identificación biométrica en la nube;CO - Concurso de Ofertas;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Ministerio de la Defensa Pública - Defensoría / Poder Judicial;CONV;En Convocatoria (Abierta);2023-01-10 10:00:00;tradicional;2022-12-31 00:00:00;2022-12-20 13:42:08;
437;422148-lpn-n-34-2023-adquisicion-vacuna-antirrabica-canina-centro-antirrabico-nacional-mspy-1;422148-lpn-n-34-2023-adquisicion-vacuna-antirrabica-canina-centro-antirrabico-nacional-mspy-1;;;;422148;LPN N° 34/2023 ADQUISICIÓN DE VACUNA ANTIRRÁBICA CANINA PARA EL CENTRO ANTIRRÁBICO NACIONAL - MSPYBS.;LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;CONV;En Convocatoria (Abierta);2023-01-12 08:00:00;tradicional;2023-01-31 00:00:00;2022-12-22 10:08:46;
438;422151-adquisicion-mobiliario-339-centros-educativos-nivel-pais-1;;;;;422151;DOTACIÓN DE MOBILIARIO A ESTABLECIMINEOTS EDUCATIVOS PARA ASUNCIÓN Y LOS 17 DEPARTAMENTOS DEL PAIS.;LPN - Licitación Pública Nacional;23 - Muebles y Enseres;Ministerio de Educación y Ciencias / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
439;422154-servicios-asesoria-contable-contrataciones-publicas-intedencia-municipal-juan-leon-1;422154-servicios-asesoria-contable-contrataciones-publicas-intedencia-municipal-juan-leon-1;;;;422154;Servicios de Asesoria Contable y de Contrataciones Publicas para la Intedencia Municipal de Juan Leon Mallorquin;CD - Contratación Directa;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Municipalidad de Juan León Mallorquín / Municipalidades;EVAL;En Evaluacion (Cerrada);2022-12-20 07:30:00;tradicional;2022-12-31 00:00:00;2022-12-14 16:20:30;
440;422159-contratacion-servicio-inspeccion-ensayo-no-destructivo-1;422159-cd-n-01-23-contratacion-servicio-inspeccion-ensayo-no-destructivo-ad-referendum-1;;;;422159;"CD Nº 01/23 ""Contratación de servicio de inspección por ensayo no destructivo"" - Ad Referèndum";CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Comando de la Fuerza Aerea Uoc 4 / Ministerio de Defensa Nacional / Poder Ejecutivo;CONV;En Convocatoria (Abierta);2023-01-10 08:00:00;tradicional;2023-01-31 00:00:00;2022-12-20 15:52:02;
441;422160-adquisicion-alimentos-personas-1;;;;;422160;ADQUISICIÓN DE ALIMENTOS PARA PERSONAS;CD - Contratación Directa;14 - Productos Alimenticios;Servicio Nacional de Calidad y Salud Animal / Entes Autónomos y Autárquicos;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
442;422161-adquisicion-alimentos-animales-1;422161-adquisicion-alimentos-animales-1;;;;422161;ADQUISICIÓN DE ALIMENTOS PARA ANIMALES;LPN - Licitación Pública Nacional;14 - Productos Alimenticios;Servicio Nacional de Calidad y Salud Animal / Entes Autónomos y Autárquicos;CONV;En Convocatoria (Abierta);2023-01-25 08:30:00;tradicional;2023-01-31 00:00:00;2022-12-28 11:16:33;
443;422162-servicio-recoleccion-residuos-comunes-tipo-i-hospital-clinicas-ad-referendum-2023-1;422162-servicio-recoleccion-residuos-comunes-tipo-i-hospital-clinicas-ad-referendum-2023-1;;;;422162;SERVICIO DE RECOLECCIÓN DE RESIDUOS COMUNES TIPO I PARA EL HOSPITAL DE CLINICAS- AD REFERENDUM 2023;CO - Concurso de Ofertas;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Facultad de Ciencias Medicas / Universidad Nacional de Asunción / Universidades Nacionales;EVAL;En Evaluacion (Cerrada);2022-12-27 09:00:00;tradicional;2023-12-31 00:00:00;2022-12-09 08:09:57;
444;422163-adquisicion-equipo-electromecanico-planta-efluentes-ad-referendum-1;;;;;422163;Adquisición de Equipo Electromecánico para la Planta de Efluentes - Ad Referéndum;CD - Contratación Directa;22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte;Hospital Nacional  / Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
445;422175-servicio-mantenimiento-reparacion-edificio-1;422175-servicio-mantenimiento-reparacion-edificio-1;;;;422175;Servicio de Mantenimiento y Reparación de Edificio;LPN - Licitación Pública Nacional;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Gabinete Civil / Presidencia de la República / Poder Ejecutivo;CONV;En Convocatoria (Abierta);2023-01-06 10:00:00;tradicional;2022-12-31 00:00:00;2022-12-15 08:26:04;
446;422176-adquisicion-mobiliarios-escolar-espacios-primera-infancia-1;422176-lco-n-03-2022-adquisicion-mobiliario-escolar-espacios-primera-infancia-ad-referendum-1;;;;422176;LCO N° 03/2022 ADQUISICIÓN DE MOBILIARIO ESCOLAR PARA ESPACIOS DE PRIMERA INFANCIA - AD REFERÉNDUM;CO - Concurso de Ofertas;23 - Muebles y Enseres;Ministerio de Educación y Ciencias / Poder Ejecutivo;CONV;En Convocatoria (Abierta);2023-01-10 10:00:00;tradicional;2022-12-31 00:00:00;2022-12-29 09:11:35;
447;422180-reparacion-4-aulas-escuela-america-fonacide-ad-referendum-1;422180-reparacion-4-aulas-escuela-america-fonacide-ad-referendum-1;;;;422180;REPARACIÓN DE 4 AULAS ESCUELA AMÉRICA-FONACIDE-AD REFERÉNDUM;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Villa Elisa / Municipalidades;EVAL;En Evaluacion (Cerrada);2022-12-27 08:00:00;tradicional;2022-12-31 00:00:00;2022-12-20 14:41:21;
448;422181-reparacion-4-aulas-galeria-escuela-mbocayaty-fonacide-ad-referendum-1;422181-reparacion-4-aulas-galeria-escuela-mbocayaty-fonacide-ad-referendum-1;;;;422181;REPARACION DE 4 AULAS Y GALERIA ESCUELA MBOCAYATY-FONACIDE-AD REFERÉNDUM;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Villa Elisa / Municipalidades;EVAL;En Evaluacion (Cerrada);2022-12-30 08:00:00;tradicional;2022-12-31 00:00:00;2022-12-21 15:06:05;
449;422183-reparaciones-escuela-san-ignacion-loyola-fonacide-ad-referendum-1;422183-reparaciones-escuela-san-ignacion-loyola-fonacide-ad-referendum-1;;;;422183;REPARACIONES VARIAS ESCUELA SAN IGNACION DE LOYOLA-FONACIDE-AD REFERÉNDUM;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Villa Elisa / Municipalidades;EVAL;En Evaluacion (Cerrada);2022-12-27 09:00:00;tradicional;2022-12-31 00:00:00;2022-12-20 14:42:39;
450;422184-reparacion-terminacion-muralla-colegio-emilio-johanssen-fonacide-ad-referendum-1;;;;;422184;REPARACIÓN Y TERMINACIÓN DE MURALLA EN EL COLEGIO EMILIO JOHANSSEN-FONACIDE-AD REFERENDUM;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Villa Elisa / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
451;422185-construccion-1-aula-nivel-incial-esc-sagrado-corazon-fonacide-ad-referendum-1;;;;;422185;CONSTRUCCION DE 1 AULA NIVEL INCIAL ESC. SAGRADO CORAZON-FONACIDE-AD REFERÉNDUM;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Villa Elisa / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
452;422187-construccion-sshh-escuela-julio-cosme-gutierrez-fonacide-ad-referendum-1;422187-construccion-sshh-escuela-julio-cosme-gutierrez-fonacide-ad-referendum-1;;;;422187;CONSTRUCCION DE SSHH ESCUELA JULIO COSME GUTIERREZ-FONACIDE-AD REFERÉNDUM;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Villa Elisa / Municipalidades;CONV;En Convocatoria (Abierta);2023-01-06 09:00:00;tradicional;2022-12-31 00:00:00;2022-12-22 14:51:43;
453;422194-adquisicion-tarjetas-pvc-habilitaciones-fondos-propios-rad-referendum-1;422194-adquisicion-tarjetas-pvc-habilitaciones-fondos-propios-rad-referendum-1;;;;422194;ADQUISICIÓN DE TARJETAS PVC PARA HABILITACIONES-FONDOS PROPIOS-RAD REFERÉNDUM;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Municipalidad de Villa Elisa / Municipalidades;CONV;En Convocatoria (Abierta);2023-01-06 10:00:00;tradicional;2022-12-31 00:00:00;2022-12-22 12:16:21;
454;422204-contratacion-servicio-atencion-medica-ad-referendum-ejercicio-2023-contrato-abierto-1;;;;;422204;CONTRATACION DE SERVICIO DE ATENCION MEDICA-AD REFERENDUM EJERCICIO 2023-CONTRATO ABIERTO;CO - Concurso de Ofertas;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Caja de Seguridad Social de Empleados y Obreros Ferroviarios / Entidades Públicas de Seguridad Social;PLAN;Planificada;;tradicional;2023-02-28 00:00:00;;
455;422205-adquisicion-productos-quimicos-medicinales-ad-referendum-presupuesto-ejercicio-2023-1;;;;;422205;	ADQUISICION DE PRODUCTOS QUIMICOS Y MEDICINALES AD-REFERENDUM DEL PRESUPUESTO DEL EJERCICIO 2023;CO - Concurso de Ofertas;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Caja de Seguridad Social de Empleados y Obreros Ferroviarios / Entidades Públicas de Seguridad Social;PLAN;Planificada;;tradicional;2023-02-28 00:00:00;;
456;422207-construccion-sanitario-escuela-basica-n-415-mcal-francisco-s-lopez-reparacion-sanita-1;;;;;422207;Construcción de Sanitario en Escuela Basica Nº 415 Mcal. Francisco S. Lopez y Reparación de Sanitario de 3,60x4,35 en Colegio San Francisco de Asis;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Juan León Mallorquín / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
457;422208-adquisicion-repuestos-aeronauticos-grupo-transporte-aereo-1;422208-lpn-n-01-23-adquisicion-repuestos-aeronauticos-grupo-transporte-aereo-ad-referendum-1;;;;422208;LPN N° 01/23 - Adquisición de repuestos aeronáuticos para el Grupo de Transporte Aéreo - Ad Referéndum;LPN - Licitación Pública Nacional;25 - Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia;Comando de la Fuerza Aerea Uoc 4 / Ministerio de Defensa Nacional / Poder Ejecutivo;CONV;En Convocatoria (Abierta);2023-01-20 08:00:00;tradicional;2022-12-31 00:00:00;2022-12-28 07:25:32;
458;422209-construccion-alcantarilla-tubular-calle-ka-arendy-guazu-km-7-1;422209-construccion-alcantarilla-tubular-calle-ka-arendy-guazu-km-7-1;;;;422209;Construcción de Alcantarilla Tubular en Calle Ka'arendy Guazu, km 7;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Juan León Mallorquín / Municipalidades;EVAL;En Evaluacion (Cerrada);2022-12-30 07:30:00;tradicional;2022-12-31 00:00:00;2022-12-21 10:42:30;
